_id,ota,information.latitude,information.longitude,information.city,information.postalCode,information.chainName
720532_CLEARTRIP,CLEARTRIP,26.900566,70.90195,Jaisalmer,345001,Club Mahindra
720542_CLEARTRIP,CLEARTRIP,9.618517,76.43863,Kumarakom,686563,Club Mahindra
720544_CLEARTRIP,CLEARTRIP,22.237709,68.96591,Dwarka,361335,NA
720557_CLEARTRIP,CLEARTRIP,19.95129,73.77038,Nashik,422010,NA
720537_CLEARTRIP,CLEARTRIP,22.224712,84.862526,Rourkela,769001,NA
720559_CLEARTRIP,CLEARTRIP,11.422813,76.834236,Ooty,643217,NA
720566_CLEARTRIP,CLEARTRIP,20.455172,72.87554,Daman,396210,NA
720573_CLEARTRIP,CLEARTRIP,22.24097,68.97436,Dwarka,361335,NA
720574_CLEARTRIP,CLEARTRIP,22.240839,68.96851,Dwarka,361335,NA
720579_CLEARTRIP,CLEARTRIP,22.727013,75.881004,Indore,452001,NA
720490_CLEARTRIP,CLEARTRIP,23.55168,87.27597,Durgapur,713213,NA
720590_CLEARTRIP,CLEARTRIP,21.133099,79.08288,Nagpur,440012,NA
720584_CLEARTRIP,CLEARTRIP,22.38668,73.372635,Vadodara,389170,NA
720602_CLEARTRIP,CLEARTRIP,22.244102,68.97255,Dwarka,NA,NA
720591_CLEARTRIP,CLEARTRIP,21.144724,79.082115,Nagpur,440012,NA
720604_CLEARTRIP,CLEARTRIP,22.76852,75.89606,Indore,452011,NA
720607_CLEARTRIP,CLEARTRIP,22.72055,75.87649,Indore,452001,NA
720611_CLEARTRIP,CLEARTRIP,21.132753,79.06823,Nagpur,440012,NA
720616_CLEARTRIP,CLEARTRIP,21.148943,79.11586,Nagpur,440018,NA
720625_CLEARTRIP,CLEARTRIP,21.150503,79.104546,Nagpur,440002,NA
720642_CLEARTRIP,CLEARTRIP,22.296515,70.79867,Rajkot,360001,NA
720659_CLEARTRIP,CLEARTRIP,22.368904,70.68957,Rajkot,360001,NA
720664_CLEARTRIP,CLEARTRIP,22.296427,70.79417,Rajkot,360001,NA
720679_CLEARTRIP,CLEARTRIP,26.912237,75.79406,Jaipur,302001,NA
720720_CLEARTRIP,CLEARTRIP,26.748766,88.4385,Siliguri,734001,NA
720581_CLEARTRIP,CLEARTRIP,22.711071,75.87566,Indore,452007,NA
720762_CLEARTRIP,CLEARTRIP,31.636353,74.87417,Amritsar,143001,NA
720545_CLEARTRIP,CLEARTRIP,22.239828,68.96424,Dwarka,361335,NA
720800_CLEARTRIP,CLEARTRIP,34.11377,74.85472,Srinagar,190001,NA
720819_CLEARTRIP,CLEARTRIP,34.01141,75.31559,Pahalgam,192126,NA
720817_CLEARTRIP,CLEARTRIP,28.791508,77.14375,New Delhi,110036,NA
720857_CLEARTRIP,CLEARTRIP,34.079014,75.26764,Pahalgam,192126,NA
720860_CLEARTRIP,CLEARTRIP,30.453705,78.08281,Mussoorie,248179,NA
720898_CLEARTRIP,CLEARTRIP,28.645212,77.127335,New Delhi,110015,NA
720903_CLEARTRIP,CLEARTRIP,13.195096,79.64623,Thiruttani,631209,NA
720718_CLEARTRIP,CLEARTRIP,11.030803,77.02729,Coimbatore,641014,NA
720917_CLEARTRIP,CLEARTRIP,26.28124,73.03678,Jodhpur,342011,NA
720757_CLEARTRIP,CLEARTRIP,11.00087,76.96733,Coimbatore,641018,NA
721018_CLEARTRIP,CLEARTRIP,17.926746,73.65541,Mahabaleshwar,412806,NA
721021_CLEARTRIP,CLEARTRIP,34.13573,74.75496,Sonamarg,191201,NA
721038_CLEARTRIP,CLEARTRIP,8.73567,77.71149,Tirunelveli,627001,NA
721022_CLEARTRIP,CLEARTRIP,11.533202,76.04818,Wayanad,673576,NA
720941_CLEARTRIP,CLEARTRIP,26.910044,70.91784,Jaisalmer,345001,NA
721057_CLEARTRIP,CLEARTRIP,19.275223,72.960014,Mumbai,400607,NA
721085_CLEARTRIP,CLEARTRIP,22.154737,80.67293,Kanha,488111,NA
721079_CLEARTRIP,CLEARTRIP,28.508781,77.16446,New Delhi,110070,NA
721137_CLEARTRIP,CLEARTRIP,15.534763,73.756744,Goa,NA,NA
721082_CLEARTRIP,CLEARTRIP,17.923288,73.73546,Mahabaleshwar,412806,NA
721099_CLEARTRIP,CLEARTRIP,30.8982,76.9608,Kasauli,173204,NA
721157_CLEARTRIP,CLEARTRIP,30.454985,78.0808,Mussoorie,248 179,NA
721160_CLEARTRIP,CLEARTRIP,15.533512,73.76152,Goa,403516,NA
721206_CLEARTRIP,CLEARTRIP,13.075432,80.25892,Chennai,600008,NA
720997_CLEARTRIP,CLEARTRIP,19.771372,74.47807,Shirdi,423109,NA
721298_CLEARTRIP,CLEARTRIP,15.559066,73.76318,Goa,403516,NA
721177_CLEARTRIP,CLEARTRIP,18.759096,73.38003,Khandala,410401,NA
721337_CLEARTRIP,CLEARTRIP,24.573263,73.693344,Udaipur,313 001,NA
721378_CLEARTRIP,CLEARTRIP,22.240753,68.974464,Dwarka,361335,NA
721383_CLEARTRIP,CLEARTRIP,26.853968,80.9941,Lucknow,226010,NA
721418_CLEARTRIP,CLEARTRIP,30.619839,79.55987,Badrinath,246422,NA
721224_CLEARTRIP,CLEARTRIP,13.044862,80.16762,Chennai,600116,NA
721241_CLEARTRIP,CLEARTRIP,29.95042,78.16277,Haridwar,249401,NA
721459_CLEARTRIP,CLEARTRIP,21.228664,81.684326,Raipur,492001,NA
721477_CLEARTRIP,CLEARTRIP,21.248787,81.63252,Raipur,492001,NA
721478_CLEARTRIP,CLEARTRIP,22.307432,73.18267,Vadodara,390005,NA
721497_CLEARTRIP,CLEARTRIP,30.32727,78.044785,Dehradun,248001,NA
721603_CLEARTRIP,CLEARTRIP,15.553971,73.7543,Goa,403516,NA
721619_CLEARTRIP,CLEARTRIP,12.832959,79.70585,Kanchipuram,631501,NA
721621_CLEARTRIP,CLEARTRIP,12.829352,79.70659,Kanchipuram,631501,NA
721438_CLEARTRIP,CLEARTRIP,30.365555,78.0702,Dehradun,248001,NA
721397_CLEARTRIP,CLEARTRIP,28.459429,77.0267,Gurgaon,122001,NA
721720_CLEARTRIP,CLEARTRIP,28.648817,77.24266,New Delhi,110002,NA
721640_CLEARTRIP,CLEARTRIP,26.911531,70.912895,Jaisalmer,345001,NA
721683_CLEARTRIP,CLEARTRIP,26.912764,70.91442,Jaisalmer,NA,NA
721738_CLEARTRIP,CLEARTRIP,28.490713,77.08515,Gurgaon,122001,NA
721763_CLEARTRIP,CLEARTRIP,31.085745,77.30082,Kufri,171012,NA
721817_CLEARTRIP,CLEARTRIP,33.0908,75.32748,Patnitop,182143,NA
721626_CLEARTRIP,CLEARTRIP,12.987428,77.595604,Bangalore,560052,Citrus Hotels
721837_CLEARTRIP,CLEARTRIP,30.46012,78.06527,Mussoorie,248179,NA
721879_CLEARTRIP,CLEARTRIP,13.042088,80.24434,Chennai,600017,NA
721901_CLEARTRIP,CLEARTRIP,11.631104,76.23154,Wayanad,673592,NA
721921_CLEARTRIP,CLEARTRIP,11.930013,79.828224,Pondicherry,605001,NA
721944_CLEARTRIP,CLEARTRIP,22.808144,86.2056,Jamshedpur,831001,NA
721961_CLEARTRIP,CLEARTRIP,16.708035,74.25368,Kolhapur,NA,NA
722061_CLEARTRIP,CLEARTRIP,9.57985,76.43747,Kumarakom,686563,NA
722069_CLEARTRIP,CLEARTRIP,28.547092,77.24938,New Delhi,110048,NA
722081_CLEARTRIP,CLEARTRIP,16.502506,80.64131,Vijayawada,520002,NA
722123_CLEARTRIP,CLEARTRIP,19.717943,73.5826,Igatpuri,422403,NA
722128_CLEARTRIP,CLEARTRIP,12.972192,79.962395,Chennai,602105,NA
722134_CLEARTRIP,CLEARTRIP,25.446337,75.63643,Bundi,323001,NA
722139_CLEARTRIP,CLEARTRIP,32.22086,76.31567,Dharamshala,176219,NA
722028_CLEARTRIP,CLEARTRIP,12.935115,79.151924,Vellore,632009,NA
722177_CLEARTRIP,CLEARTRIP,28.208164,76.80997,Bhiwadi,301019,Carlson Hotels 
722186_CLEARTRIP,CLEARTRIP,26.719976,88.42714,Siliguri,734001,NA
722257_CLEARTRIP,CLEARTRIP,15.496412,80.04893,Ongole,523001,NA
722317_CLEARTRIP,CLEARTRIP,25.307453,83.00948,Varanasi,221001,NA
722329_CLEARTRIP,CLEARTRIP,23.66967,87.68918,Shantiniketan,NA,NA
722382_CLEARTRIP,CLEARTRIP,19.766779,74.479095,Shirdi,423109,NA
722364_CLEARTRIP,CLEARTRIP,28.64646,77.21096,New Delhi,110055,NA
722419_CLEARTRIP,CLEARTRIP,13.046787,80.07732,Chennai,600123,NA
722343_CLEARTRIP,CLEARTRIP,9.944868,78.165245,Madurai,625107,NA
722199_CLEARTRIP,CLEARTRIP,22.720192,75.871735,Indore,452003,NA
722597_CLEARTRIP,CLEARTRIP,32.217384,76.31667,Dharamshala,176219,NA
722467_CLEARTRIP,CLEARTRIP,9.951741,76.33488,Kochi,682301,NA
722620_CLEARTRIP,CLEARTRIP,27.047398,88.26868,Darjeeling,NA,NA
722611_CLEARTRIP,CLEARTRIP,25.146006,75.8515,Kota,324007,NA
722643_CLEARTRIP,CLEARTRIP,19.163479,73.07487,Mumbai,421201,NA
722657_CLEARTRIP,CLEARTRIP,19.767876,74.4774,Shirdi,423109,NA
722679_CLEARTRIP,CLEARTRIP,19.79092,85.804665,Puri,NA,NA
722430_CLEARTRIP,CLEARTRIP,24.117685,87.79667,Tarapith,731236,NA
722703_CLEARTRIP,CLEARTRIP,17.713755,83.29669,Visakhapatnam,530004,NA
722738_CLEARTRIP,CLEARTRIP,26.45412,74.633286,Ajmer,305001,NA
722803_CLEARTRIP,CLEARTRIP,9.959717,76.240555,Kochi,682001,NA
722809_CLEARTRIP,CLEARTRIP,9.964735,76.24396,Kochi,682001,NA
722813_CLEARTRIP,CLEARTRIP,10.108195,76.48137,Kochi,683542,NA
722829_CLEARTRIP,CLEARTRIP,9.991471,76.28725,Kochi,682018,NA
722798_CLEARTRIP,CLEARTRIP,9.957705,76.3598,Kochi,682309,NA
722825_CLEARTRIP,CLEARTRIP,10.110792,76.349335,Kochi,683101,NA
722847_CLEARTRIP,CLEARTRIP,12.619672,80.19526,Mahabalipuram,603104,NA
722441_CLEARTRIP,CLEARTRIP,14.166415,77.81131,Puttaparthi,NA,NA
722863_CLEARTRIP,CLEARTRIP,26.463293,74.632935,Ajmer,305 001,NA
722869_CLEARTRIP,CLEARTRIP,10.009599,76.343124,Kochi,682030,NA
722897_CLEARTRIP,CLEARTRIP,25.317951,83.001915,Varanasi,221001,NA
722885_CLEARTRIP,CLEARTRIP,23.246052,77.43149,Bhopal,762011,NA
722918_CLEARTRIP,CLEARTRIP,32.22097,77.19665,Manali,175130,NA
722934_CLEARTRIP,CLEARTRIP,22.617159,88.43237,Kolkata,700059,NA
722942_CLEARTRIP,CLEARTRIP,11.980696,76.04564,Coorg,571250,NA
722983_CLEARTRIP,CLEARTRIP,15.336052,76.46034,Hampi,583239,NA
723007_CLEARTRIP,CLEARTRIP,31.089369,77.1796,Shimla,171004,NA
723011_CLEARTRIP,CLEARTRIP,8.987212,76.53413,Kollam,NA,NA
723077_CLEARTRIP,CLEARTRIP,28.653952,77.11728,New Delhi,110027,NA
722925_CLEARTRIP,CLEARTRIP,15.584855,73.758545,Goa,NA,NA
723097_CLEARTRIP,CLEARTRIP,15.560344,73.75085,Goa,403516,NA
723107_CLEARTRIP,CLEARTRIP,26.920183,75.80164,Jaipur,302006,NA
722843_CLEARTRIP,CLEARTRIP,9.584212,77.17986,Thekkady,685536,NA
723157_CLEARTRIP,CLEARTRIP,15.5646,73.75435,Goa,NA,NA
723113_CLEARTRIP,CLEARTRIP,23.710348,86.95253,Asansol,713304,NA
723177_CLEARTRIP,CLEARTRIP,31.181412,77.190094,Shimla,171012,NA
723187_CLEARTRIP,CLEARTRIP,10.592222,76.04023,Guruvayoor,680101,NA
723200_CLEARTRIP,CLEARTRIP,11.671738,92.74422,Port Blair,744104,NA
723220_CLEARTRIP,CLEARTRIP,18.987766,73.11498,Navi Mumbai,410206,NA
723264_CLEARTRIP,CLEARTRIP,32.728806,74.860756,Jammu,180001,NA
723245_CLEARTRIP,CLEARTRIP,31.047821,77.149185,Shimla,171219,NA
723350_CLEARTRIP,CLEARTRIP,23.516333,87.348564,Durgapur,713212,NA
723344_CLEARTRIP,CLEARTRIP,13.617718,79.434456,Tirupati,517503,NA
723317_CLEARTRIP,CLEARTRIP,26.899757,80.96505,Lucknow,226022,Clarks Inn Group of Hotels
723405_CLEARTRIP,CLEARTRIP,10.041733,77.03775,Munnar,685565,NA
723426_CLEARTRIP,CLEARTRIP,9.501836,76.33948,Alleppey,NA,NA
723337_CLEARTRIP,CLEARTRIP,28.542933,77.125114,New Delhi,110037,NA
723461_CLEARTRIP,CLEARTRIP,12.955478,77.58011,Bangalore,560002,NA
723478_CLEARTRIP,CLEARTRIP,15.252385,73.92714,Goa,403716,NA
723508_CLEARTRIP,CLEARTRIP,19.112179,72.866806,Mumbai,400059,NA
723515_CLEARTRIP,CLEARTRIP,15.381932,75.11354,Hubli-Dharwad,580031,NA
723519_CLEARTRIP,CLEARTRIP,10.596451,76.042145,Guruvayoor,680101,NA
723582_CLEARTRIP,CLEARTRIP,11.380327,77.895004,Tiruchengode,637211,NA
723618_CLEARTRIP,CLEARTRIP,16.49712,80.6563,Vijayawada,520 010,NA
723595_CLEARTRIP,CLEARTRIP,21.614641,73.006134,Ankleshwar,393002,NA
723652_CLEARTRIP,CLEARTRIP,12.939056,77.62831,Bangalore,560032,NA
723663_CLEARTRIP,CLEARTRIP,9.498313,76.33885,Alleppey,NA,NA
723483_CLEARTRIP,CLEARTRIP,27.18431,78.01782,Agra,282004,NA
723701_CLEARTRIP,CLEARTRIP,11.938018,79.83249,Pondicherry,605001,NA
723704_CLEARTRIP,CLEARTRIP,32.00903,77.296295,Kasol,175105,NA
723750_CLEARTRIP,CLEARTRIP,34.03578,75.325066,Pahalgam,192126,NA
723743_CLEARTRIP,CLEARTRIP,10.233051,77.493805,Kodaikanal,624101,NA
723759_CLEARTRIP,CLEARTRIP,26.912416,75.787285,Jaipur,302017,NA
723767_CLEARTRIP,CLEARTRIP,30.233217,76.85323,Ambala,136135,NA
723755_CLEARTRIP,CLEARTRIP,30.163807,74.974846,Bathinda,151001,Carlson Hotels 
723801_CLEARTRIP,CLEARTRIP,10.086717,77.06566,Munnar,685612,NA
723784_CLEARTRIP,CLEARTRIP,19.876488,75.343315,Aurangabad,431001,NA
723821_CLEARTRIP,CLEARTRIP,10.030554,77.047806,Munnar,685565,NA
723852_CLEARTRIP,CLEARTRIP,27.32205,88.61107,Gangtok,737101,NA
723865_CLEARTRIP,CLEARTRIP,10.804031,78.68818,Trichy,620001,NA
723878_CLEARTRIP,CLEARTRIP,29.416115,79.538956,Ramgarh,263132,NA
723887_CLEARTRIP,CLEARTRIP,25.135855,75.85288,Kota,NA,NA
723685_CLEARTRIP,CLEARTRIP,19.789307,85.805984,Puri,752001,NA
723949_CLEARTRIP,CLEARTRIP,15.334566,76.46285,Hampi,583239,NA
723965_CLEARTRIP,CLEARTRIP,23.353716,85.33412,Ranchi,834001,NA
723909_CLEARTRIP,CLEARTRIP,21.670443,87.71728,Mandarmoni,NA,NA
724010_CLEARTRIP,CLEARTRIP,32.9843,74.92119,Katra,182301,NA
724000_CLEARTRIP,CLEARTRIP,30.292868,78.05627,Dehradun,248001,NA
724040_CLEARTRIP,CLEARTRIP,15.541649,73.76193,Goa,403516,NA
723398_CLEARTRIP,CLEARTRIP,26.465027,74.62982,Ajmer,305001,NA
724057_CLEARTRIP,CLEARTRIP,12.966224,80.149124,Chennai,600043,NA
724062_CLEARTRIP,CLEARTRIP,19.05137,72.91844,Mumbai,400088,NA
724067_CLEARTRIP,CLEARTRIP,27.325026,88.608025,Gangtok,737102,NA
724141_CLEARTRIP,CLEARTRIP,25.621964,74.91845,Bhilwara,311404,NA
723895_CLEARTRIP,CLEARTRIP,17.444117,78.38598,Hyderabad,500081,NA
724016_CLEARTRIP,CLEARTRIP,13.079748,80.25222,Chennai,600084,Sarovar Hotels & Resorts
724178_CLEARTRIP,CLEARTRIP,25.296516,83.004,Varanasi,221001,NA
724157_CLEARTRIP,CLEARTRIP,32.221836,76.32134,Dharamshala,176215,NA
724204_CLEARTRIP,CLEARTRIP,9.990406,76.283005,Kochi,682018,NA
724186_CLEARTRIP,CLEARTRIP,15.555186,73.75667,Goa,NA,NA
724222_CLEARTRIP,CLEARTRIP,19.138512,72.93046,Mumbai, 400 078,NA
724239_CLEARTRIP,CLEARTRIP,30.313099,78.03613,Dehradun,248001,NA
724150_CLEARTRIP,CLEARTRIP,17.72134,83.33133,Visakhapatnam,530003,NA
724281_CLEARTRIP,CLEARTRIP,10.238084,77.49242,Kodaikanal,624101,NA
724268_CLEARTRIP,CLEARTRIP,12.970782,80.1504,Chennai,600043,NA
724299_CLEARTRIP,CLEARTRIP,10.235581,77.49242,Kodaikanal,624101,NA
724329_CLEARTRIP,CLEARTRIP,27.300512,88.23594,Pelling,737113,NA
724337_CLEARTRIP,CLEARTRIP,9.895804,76.718216,Thodupuzha,NA,NA
724359_CLEARTRIP,CLEARTRIP,9.446062,76.541435,Changanassery,686101,NA
724418_CLEARTRIP,CLEARTRIP,32.222176,76.31794,Dharamshala,176219,NA
724441_CLEARTRIP,CLEARTRIP,11.882758,75.401505,Kannur,670006,NA
724464_CLEARTRIP,CLEARTRIP,8.739304,76.70162,Varkala,695141,NA
724477_CLEARTRIP,CLEARTRIP,21.254036,81.63111,Raipur,492001,NA
724499_CLEARTRIP,CLEARTRIP,30.335794,77.96361,Dehradun,248007,NA
724264_CLEARTRIP,CLEARTRIP,22.518892,88.3917,Kolkata,700107,NA
724517_CLEARTRIP,CLEARTRIP,19.771635,74.47935,Shirdi,423109,NA
724523_CLEARTRIP,CLEARTRIP,30.732319,76.77698,Chandigarh,160022,NA
724278_CLEARTRIP,CLEARTRIP,31.044012,77.13085,Shimla,171219,NA
724428_CLEARTRIP,CLEARTRIP,18.936525,72.83864,Mumbai,400001,NA
724541_CLEARTRIP,CLEARTRIP,26.471928,80.31306,Kanpur,208 012,NA
724582_CLEARTRIP,CLEARTRIP,13.064946,80.21159,Chennai,600106,NA
724683_CLEARTRIP,CLEARTRIP,30.100046,77.97491,Rajaji National Park,246001,NA
724597_CLEARTRIP,CLEARTRIP,13.065722,80.21165,Chennai,600106,NA
724694_CLEARTRIP,CLEARTRIP,12.736706,77.83034,Hosur,635109,NA
724718_CLEARTRIP,CLEARTRIP,27.119553,72.41094,Phalodi,342301,NA
724747_CLEARTRIP,CLEARTRIP,18.95081,72.84108,Mumbai,400001,NA
724744_CLEARTRIP,CLEARTRIP,26.212824,78.17854,Gwalior,474002,NA
724753_CLEARTRIP,CLEARTRIP,24.916374,74.62387,Chittorgarh,312001,1589 Hotels
724772_CLEARTRIP,CLEARTRIP,30.661621,76.83483,Chandigarh,160017,NA
724526_CLEARTRIP,CLEARTRIP,13.355105,74.79355,Manipal,576119,NA
724761_CLEARTRIP,CLEARTRIP,16.512901,80.62311,Vijayawada,520002,NA
724775_CLEARTRIP,CLEARTRIP,30.709772,76.76031,Chandigarh,160047,NA
724797_CLEARTRIP,CLEARTRIP,11.619062,76.08263,Wayanad,673121,NA
724823_CLEARTRIP,CLEARTRIP,13.539342,75.36932,Chikmaglur,577126,NA
724559_CLEARTRIP,CLEARTRIP,24.655586,73.67768,Udaipur,313001,NA
724842_CLEARTRIP,CLEARTRIP,9.523525,76.3116,Alleppey,688008,NA
724885_CLEARTRIP,CLEARTRIP,31.198734,77.7488,Chamba,NA,NA
724902_CLEARTRIP,CLEARTRIP,30.729616,76.800735,Chandigarh,160019,NA
724862_CLEARTRIP,CLEARTRIP,9.617108,76.442856,Alleppey,688555,NA
724919_CLEARTRIP,CLEARTRIP,31.296715,75.64833,Jalandhar,NA,NA
724940_CLEARTRIP,CLEARTRIP,31.621399,74.87532,Amritsar,143001,NA
724954_CLEARTRIP,CLEARTRIP,27.154243,78.033295,Agra,282001,NA
725037_CLEARTRIP,CLEARTRIP,13.071271,80.20482,Chennai,600094,NA
725050_CLEARTRIP,CLEARTRIP,22.225801,84.86479,Rourkela,NA,NA
725063_CLEARTRIP,CLEARTRIP,22.24372,68.96878,Dwarka,361335,NA
725042_CLEARTRIP,CLEARTRIP,17.494934,78.353264,Hyderabad,500049,NA
725068_CLEARTRIP,CLEARTRIP,26.922535,75.79739,Jaipur,302006,NA
724845_CLEARTRIP,CLEARTRIP,29.946674,78.158875,Haridwar,249401,NA
725075_CLEARTRIP,CLEARTRIP,24.689396,84.98035,Bodhgaya,824231,NA
725110_CLEARTRIP,CLEARTRIP,26.908203,75.81259,Jaipur,302001,NA
725123_CLEARTRIP,CLEARTRIP,18.760344,73.424164,Lonavala,410405,NA
724851_CLEARTRIP,CLEARTRIP,30.184837,78.168205,Dehradun,282001,NA
725100_CLEARTRIP,CLEARTRIP,25.432287,82.857666,Varanasi,221 006,NA
725163_CLEARTRIP,CLEARTRIP,13.06973,80.1998,Chennai,600107,NA
725188_CLEARTRIP,CLEARTRIP,17.481855,78.39425,Hyderabad,500072,NA
725182_CLEARTRIP,CLEARTRIP,13.050907,80.20373,Chennai,600093,NA
725157_CLEARTRIP,CLEARTRIP,26.918453,75.79212,Jaipur,302006,1589 Hotels
725238_CLEARTRIP,CLEARTRIP,25.310167,83.00974,Varanasi,221010,NA
725246_CLEARTRIP,CLEARTRIP,32.010063,77.31655,Kasol,175105,NA
725242_CLEARTRIP,CLEARTRIP,12.29811,76.6658,Mysore,570010,NA
725324_CLEARTRIP,CLEARTRIP,12.955862,77.64247,Bangalore,560071,NA
725317_CLEARTRIP,CLEARTRIP,24.586542,72.722496,Mount Abu,307501,NA
725362_CLEARTRIP,CLEARTRIP,34.054176,74.37543,Gulmarg,193403,NA
725342_CLEARTRIP,CLEARTRIP,26.276976,73.04875,Jodhpur,342011,NA
725400_CLEARTRIP,CLEARTRIP,25.310135,83.0053,Varanasi,221010,NA
725382_CLEARTRIP,CLEARTRIP,17.685263,83.21233,Visakhapatnam,530026,NA
725420_CLEARTRIP,CLEARTRIP,27.166796,78.03445,Agra,282001,NA
725260_CLEARTRIP,CLEARTRIP,22.576706,88.43366,Kolkata,700091,NA
725497_CLEARTRIP,CLEARTRIP,30.86631,75.806595,Ludhiana,141001,NA
725525_CLEARTRIP,CLEARTRIP,30.068602,78.466805,Rishikesh,249192,NA
725530_CLEARTRIP,CLEARTRIP,27.04177,88.264595,Darjeeling,734101,NA
725560_CLEARTRIP,CLEARTRIP,25.295982,83.00561,Varanasi,221001,NA
725581_CLEARTRIP,CLEARTRIP,24.887098,74.62534,Chittorgarh,NA,NA
725589_CLEARTRIP,CLEARTRIP,9.588526,76.5363,Kottayam,686002,NA
725519_CLEARTRIP,CLEARTRIP,28.573282,77.363205,Noida,201301,NA
725600_CLEARTRIP,CLEARTRIP,26.47266,80.32311,Kanpur,208012,NA
725637_CLEARTRIP,CLEARTRIP,13.0414,80.1267,Chennai,600056,NA
725682_CLEARTRIP,CLEARTRIP,19.79488,85.81995,Puri,752002,NA
725718_CLEARTRIP,CLEARTRIP,24.903353,74.620476,Chittorgarh,312001,NA
725640_CLEARTRIP,CLEARTRIP,26.926144,75.79025,Jaipur,302016,NA
725723_CLEARTRIP,CLEARTRIP,9.998418,76.31291,Kochi,682035,NA
725679_CLEARTRIP,CLEARTRIP,19.999348,73.77957,Nashik,422002,NA
725843_CLEARTRIP,CLEARTRIP,13.018242,80.20378,Chennai,600032,NA
725937_CLEARTRIP,CLEARTRIP,30.801825,76.91738,Pinjore,134102,NA
725861_CLEARTRIP,CLEARTRIP,19.794104,85.81731,Puri,NA,NA
725648_CLEARTRIP,CLEARTRIP,10.783679,76.652855,Palakkad,678001,NA
725857_CLEARTRIP,CLEARTRIP,13.076542,80.204926,Chennai,600106,NA
725984_CLEARTRIP,CLEARTRIP,19.958881,73.75808,Nashik,422009,NA
725941_CLEARTRIP,CLEARTRIP,19.803062,85.84303,Puri,NA,NA
726067_CLEARTRIP,CLEARTRIP,31.637655,77.343735,Tirthan Valley,175101,NA
726057_CLEARTRIP,CLEARTRIP,29.389957,76.96997,Panipat,132140,NA
726189_CLEARTRIP,CLEARTRIP,18.50095,73.85797,Pune,411002,NA
726143_CLEARTRIP,CLEARTRIP,12.830975,80.23024,Chennai,603103,Accor Hotels
726215_CLEARTRIP,CLEARTRIP,19.78606,85.795906,Puri,7520022,NA
726201_CLEARTRIP,CLEARTRIP,26.491291,74.55074,Pushkar,305022,NA
726260_CLEARTRIP,CLEARTRIP,29.837547,78.68691,Lansdowne,NA,NA
726019_CLEARTRIP,CLEARTRIP,28.558624,77.06309,New Delhi,110075,Taj Group of Hotels
726301_CLEARTRIP,CLEARTRIP,18.564846,73.90789,Pune,411014,NA
726317_CLEARTRIP,CLEARTRIP,21.89295,83.39168,Raigarh,496001,NA
726321_CLEARTRIP,CLEARTRIP,26.876806,75.7977,Jaipur,302 001,NA
726327_CLEARTRIP,CLEARTRIP,17.417538,78.38389,Hyderabad,500008,NA
726310_CLEARTRIP,CLEARTRIP,12.311088,76.65778,Mysore,570001,NA
726347_CLEARTRIP,CLEARTRIP,13.050079,80.10132,Chennai,600056,NA
726330_CLEARTRIP,CLEARTRIP,16.703285,74.237465,Kolhapur,416001,NA
726405_CLEARTRIP,CLEARTRIP,13.081913,80.27071,Chennai,600003,NA
726465_CLEARTRIP,CLEARTRIP,28.054796,75.14633,Mandawa,NA,NA
726373_CLEARTRIP,CLEARTRIP,28.646172,77.20946,New Delhi,110055,NA
726479_CLEARTRIP,CLEARTRIP,29.957027,78.17474,Haridwar,249401,NA
726221_CLEARTRIP,CLEARTRIP,18.530113,73.912056,Pune,411036,NA
726037_CLEARTRIP,CLEARTRIP,20.89947,70.40794,Somnath,362268,NA
726548_CLEARTRIP,CLEARTRIP,26.909924,75.81294,Jaipur,302004,NA
726595_CLEARTRIP,CLEARTRIP,29.675127,76.987434,Karnal,132001,NA
726630_CLEARTRIP,CLEARTRIP,26.127779,91.813576,Guwahati,NA,NA
726656_CLEARTRIP,CLEARTRIP,28.455843,77.09606,Gurgaon,122002,NA
726662_CLEARTRIP,CLEARTRIP,28.492895,77.516754,Noida,201308,NA
726668_CLEARTRIP,CLEARTRIP,32.53866,75.96404,Dalhousie,176304,NA
726674_CLEARTRIP,CLEARTRIP,26.834023,80.92983,Lucknow,226001,NA
726568_CLEARTRIP,CLEARTRIP,28.334785,77.068726,Gurgaon,122102,Country Inn Hotels & Resorts
726584_CLEARTRIP,CLEARTRIP,27.048023,88.26446,Darjeeling,734101,NA
726562_CLEARTRIP,CLEARTRIP,12.806728,77.6981,Bangalore,560081,NA
726710_CLEARTRIP,CLEARTRIP,18.166622,72.988396,Diveagar,402404,NA
726739_CLEARTRIP,CLEARTRIP,28.454521,77.08479,Gurgaon,122003,OYO Rooms
726715_CLEARTRIP,CLEARTRIP,27.562983,76.60501,Alwar,301001,NA
726734_CLEARTRIP,CLEARTRIP,26.840843,80.92595,Lucknow,226018,NA
726724_CLEARTRIP,CLEARTRIP,28.641655,77.210655,New Delhi,110055,NA
726756_CLEARTRIP,CLEARTRIP,19.786804,85.79524,Puri,NA,NA
726776_CLEARTRIP,CLEARTRIP,26.866386,81.00656,Lucknow,226010,NA
726790_CLEARTRIP,CLEARTRIP,28.634518,77.327,Ghaziabad,201010,NA
726894_CLEARTRIP,CLEARTRIP,20.917866,70.35826,Veraval,362265,NA
726751_CLEARTRIP,CLEARTRIP,30.879423,75.82323,Ludhiana,141003,NA
726871_CLEARTRIP,CLEARTRIP,12.30826,76.7293,Mysore,570011,NA
